Day,EUR,NEAR
314,5.700000,5.130000,
314,8.550000,7.695000,
314,1.900000,1.710000,
314,14.250000,12.825000,
314,8.550000,7.695000,
314,9.500000,8.550000,
314,13.300000,11.970000,
314,7.600000,6.840000,
314,2.850000,2.565000,
314,1.900000,1.710000,
314,8.550000,7.695000,
314,8.550000,7.695000,
314,8.550000,7.695000,
314,4.750000,4.275000,
314,12.350001,11.115001,
314,8.550000,7.695000,
314,13.300000,11.970000,
314,2.850000,2.565000,
314,7.600000,6.840000,
314,8.550000,7.695000,
314,8.550000,7.695000,
314,7.600000,6.840000,
314,13.300000,11.970000,
314,12.350001,11.115001,
314,5.700000,5.130000,
314,1.900000,1.710000,
314,3.800000,3.420000,
314,6.650000,5.985000,
314,4.750000,4.275000,
315,5.700000,5.130000,
315,19.000000,17.100000,
315,3.800000,3.420000,
315,2.850000,2.565000,
315,4.750000,4.275000,
315,7.600000,6.840000,
315,5.700000,5.130000,
315,5.700000,5.130000,
315,13.300000,11.970000,
315,4.750000,4.275000,
315,4.750000,4.275000,
315,4.750000,4.275000,
315,8.550000,7.695000,
315,18.049999,16.244999,
315,4.750000,4.275000,
315,13.300000,11.970000,
315,13.300000,11.970000,
315,6.650000,5.985000,
315,4.750000,4.275000,
315,1.900000,1.710000,
315,6.650000,5.985000,
315,14.250000,12.825000,
315,13.300000,11.970000,
315,7.600000,6.840000,
315,5.700000,5.130000,
315,18.049999,16.244999,
315,12.350001,11.115001,
315,1.900000,1.710000,
315,4.750000,4.275000,
315,12.350001,11.115001,
315,4.750000,4.275000,
315,18.049999,16.244999,
315,1.900000,1.710000,
315,7.600000,6.840000,
315,1.900000,1.710000,
315,13.300000,11.970000,
315,9.500000,8.550000,
315,1.900000,1.710000,
315,5.700000,5.130000,
315,4.750000,4.275000,
315,9.500000,8.550000,
315,8.550000,7.695000,
315,1.900000,1.710000,
315,18.049999,16.244999,
315,8.550000,7.695000,
315,9.500000,8.550000,
315,8.550000,7.695000,
315,18.049999,16.244999,
315,2.850000,2.565000,
315,17.100000,15.390000,
315,9.500000,8.550000,
316,7.600000,6.840000,
316,7.600000,6.840000,
316,1.900000,1.710000,
316,10.450000,9.405000,
316,5.700000,5.130000,
316,8.550000,7.695000,
316,19.000000,17.100000,
316,1.900000,1.710000,
316,18.049999,16.244999,
316,6.650000,5.985000,
316,2.850000,2.565000,
316,10.450000,9.405000,
316,8.550000,7.695000,
316,1.900000,1.710000,
316,4.750000,4.275000,
316,2.850000,2.565000,
316,8.550000,7.695000,
316,2.850000,2.565000,
316,14.250000,12.825000,
316,9.500000,8.550000,
316,9.500000,8.550000,
316,10.450000,9.405000,
316,1.900000,1.710000,
316,4.750000,4.275000,
316,5.700000,5.130000,
316,2.850000,2.565000,
316,9.500000,8.550000,
316,4.750000,4.275000,
316,7.600000,6.840000,
316,8.550000,7.695000,
316,7.600000,6.840000,
316,12.350001,11.115001,
316,4.750000,4.275000,
316,5.700000,5.130000,
316,12.350001,11.115001,
316,5.700000,5.130000,
316,8.550000,7.695000,
316,15.199999,13.679999,
316,5.700000,5.130000,
316,12.350001,11.115001,
316,8.550000,7.695000,
316,14.250000,12.825000,
316,6.650000,5.985000,
316,9.500000,8.550000,
316,9.500000,8.550000,
317,9.500000,8.550000,
317,9.500000,8.550000,
317,9.500000,8.550000,
317,2.850000,2.565000,
317,13.300000,11.970000,
317,8.550000,7.695000,
317,8.550000,7.695000,
317,9.500000,8.550000,
317,14.250000,12.825000,
317,7.600000,6.840000,
317,12.350001,11.115001,
317,8.550000,7.695000,
317,5.700000,5.130000,
317,1.900000,1.710000,
317,6.650000,5.985000,
317,14.250000,12.825000,
317,8.550000,7.695000,
317,9.500000,8.550000,
317,8.550000,7.695000,
317,5.700000,5.130000,
317,5.700000,5.130000,
317,13.300000,11.970000,
317,15.199999,13.679999,
317,9.500000,8.550000,
317,12.350001,11.115001,
317,13.300000,11.970000,
317,9.500000,8.550000,
317,14.250000,12.825000,
317,18.049999,16.244999,
317,6.650000,5.985000,
317,9.500000,8.550000,
317,18.049999,16.244999,
317,1.900000,1.710000,
317,1.900000,1.710000,
317,10.450000,9.405000,
317,7.600000,6.840000,
317,8.550000,7.695000,
317,9.500000,8.550000,
317,8.550000,7.695000,
317,6.650000,5.985000,
317,12.350001,11.115001,
317,9.500000,8.550000,
317,8.550000,7.695000,
317,13.300000,11.970000,
317,4.750000,4.275000,
318,15.199999,13.679999,
318,12.350001,11.115001,
318,3.800000,3.420000,
318,13.300000,11.970000,
318,6.650000,5.985000,
318,5.700000,5.130000,
318,5.700000,5.130000,
318,12.350001,11.115001,
318,7.600000,6.840000,
318,8.550000,7.695000,
318,8.550000,7.695000,
318,6.650000,5.985000,
318,6.650000,5.985000,
318,12.350001,11.115001,
318,7.600000,6.840000,
318,1.900000,1.710000,
318,14.250000,12.825000,
318,12.350001,11.115001,
318,5.700000,5.130000,
318,13.300000,11.970000,
318,5.700000,5.130000,
318,8.550000,7.695000,
318,5.700000,5.130000,
318,5.700000,5.130000,
318,5.700000,5.130000,
318,8.550000,7.695000,
318,4.750000,4.275000,
318,14.250000,12.825000,
318,8.550000,7.695000,
318,7.600000,6.840000,
318,5.700000,5.130000,
318,9.500000,8.550000,
318,13.300000,11.970000,
318,7.600000,6.840000,
318,8.550000,7.695000,
318,8.550000,7.695000,
318,15.199999,13.679999,
318,8.550000,7.695000,
318,5.700000,5.130000,
318,8.550000,7.695000,
318,12.350001,11.115001,
318,12.350001,11.115001,
318,8.550000,7.695000,
318,4.750000,4.275000,
318,4.750000,4.275000,
318,12.350001,11.115001,
318,9.500000,8.550000,
318,8.550000,7.695000,
319,18.049999,16.244999,
319,1.900000,1.710000,
319,7.600000,6.840000,
319,14.250000,12.825000,
319,6.650000,5.985000,
319,12.350001,11.115001,
319,13.300000,11.970000,
319,17.100000,15.390000,
319,18.049999,16.244999,
319,12.350001,11.115001,
319,8.550000,7.695000,
319,2.850000,2.565000,
319,5.700000,5.130000,
319,5.700000,5.130000,
319,9.500000,8.550000,
319,13.300000,11.970000,
319,14.250000,12.825000,
319,7.600000,6.840000,
319,15.199999,13.679999,
319,9.500000,8.550000,
319,6.650000,5.985000,
319,17.100000,15.390000,
319,8.550000,7.695000,
319,4.750000,4.275000,
319,7.600000,6.840000,
319,6.650000,5.985000,
319,13.300000,11.970000,
319,5.700000,5.130000,
319,8.550000,7.695000,
319,8.550000,7.695000,
319,1.900000,1.710000,
319,4.750000,4.275000,
319,12.350001,11.115001,
319,12.350001,11.115001,
319,4.750000,4.275000,
319,8.550000,7.695000,
319,1.900000,1.710000,
319,4.750000,4.275000,
319,18.049999,16.244999,
319,8.550000,7.695000,
319,8.550000,7.695000,
319,14.250000,12.825000,
319,4.750000,4.275000,
320,18.049999,16.244999,
320,5.700000,5.130000,
320,8.550000,7.695000,
320,13.300000,11.970000,
320,13.300000,11.970000,
320,6.650000,5.985000,
320,13.300000,11.970000,
320,13.300000,11.970000,
320,4.750000,4.275000,
320,1.900000,1.710000,
320,2.850000,2.565000,
320,5.700000,5.130000,
320,12.350001,11.115001,
320,9.500000,8.550000,
320,5.700000,5.130000,
320,7.600000,6.840000,
320,4.750000,4.275000,
320,14.250000,12.825000,
320,7.600000,6.840000,
320,5.700000,5.130000,
320,9.500000,8.550000,
320,12.350001,11.115001,
320,13.300000,11.970000,
320,7.600000,6.840000,
320,12.350001,11.115001,
320,8.550000,7.695000,
320,12.350001,11.115001,
320,4.750000,4.275000,
320,6.650000,5.985000,
320,12.350001,11.115001,
320,8.550000,7.695000,
320,12.350001,11.115001,
320,1.900000,1.710000,
320,7.600000,6.840000,
320,12.350001,11.115001,
320,5.700000,5.130000,
320,12.350001,11.115001,
320,7.600000,6.840000,
320,7.600000,6.840000,
321,18.049999,16.244999,
321,1.900000,1.710000,
321,12.350001,11.115001,
321,9.500000,8.550000,
321,18.049999,16.244999,
321,5.700000,5.130000,
321,8.550000,7.695000,
321,10.450000,9.405000,
321,2.850000,2.565000,
321,6.650000,5.985000,
321,13.300000,11.970000,
321,9.500000,8.550000,
321,8.550000,7.695000,
321,12.350001,11.115001,
321,6.650000,5.985000,
321,18.049999,16.244999,
321,6.650000,5.985000,
321,1.900000,1.710000,
321,9.500000,8.550000,
321,13.300000,11.970000,
321,2.850000,2.565000,
321,7.600000,6.840000,
321,6.650000,5.985000,
321,12.350001,11.115001,
321,9.500000,8.550000,
321,14.250000,12.825000,
321,12.350001,11.115001,
321,8.550000,7.695000,
321,14.250000,12.825000,
321,8.550000,7.695000,
321,8.550000,7.695000,
321,6.650000,5.985000,
321,13.300000,11.970000,
321,1.900000,1.710000,
321,4.750000,4.275000,
321,8.550000,7.695000,
321,6.650000,5.985000,
321,9.500000,8.550000,
321,2.850000,2.565000,
321,13.300000,11.970000,
321,4.750000,4.275000,
321,12.350001,11.115001,
321,9.500000,8.550000,
321,8.550000,7.695000,
321,5.700000,5.130000,
321,18.049999,16.244999,
321,17.100000,15.390000,
321,18.049999,16.244999,
321,2.850000,2.565000,
321,5.700000,5.130000,
321,8.550000,7.695000,
321,10.450000,9.405000,
321,3.800000,3.420000,
321,13.300000,11.970000,
321,6.650000,5.985000,
322,7.600000,6.840000,
322,6.650000,5.985000,
322,2.850000,2.565000,
322,7.600000,6.840000,
322,8.550000,7.695000,
322,6.650000,5.985000,
322,8.550000,7.695000,
322,12.350001,11.115001,
322,0.950000,0.855000,
322,17.100000,15.390000,
322,12.350001,11.115001,
322,2.850000,2.565000,
322,13.300000,11.970000,
322,9.500000,8.550000,
322,14.250000,12.825000,
322,15.199999,13.679999,
322,0.950000,0.855000,
322,9.500000,8.550000,
322,4.750000,4.275000,
322,7.600000,6.840000,
322,5.700000,5.130000,
322,2.850000,2.565000,
322,13.300000,11.970000,
322,13.300000,11.970000,
322,4.750000,4.275000,
322,5.700000,5.130000,
322,5.700000,5.130000,
322,18.049999,16.244999,
322,12.350001,11.115001,
322,12.350001,11.115001,
322,13.300000,11.970000,
322,1.900000,1.710000,
322,4.750000,4.275000,
322,2.850000,2.565000,
322,15.199999,13.679999,
323,8.550000,7.695000,
323,8.550000,7.695000,
323,8.550000,7.695000,
323,6.650000,5.985000,
323,13.300000,11.970000,
323,10.450000,9.405000,
323,8.550000,7.695000,
323,7.600000,6.840000,
323,15.199999,13.679999,
323,4.750000,4.275000,
323,8.550000,7.695000,
323,13.300000,11.970000,
323,8.550000,7.695000,
323,7.600000,6.840000,
323,6.650000,5.985000,
323,4.750000,4.275000,
323,5.700000,5.130000,
323,4.750000,4.275000,
323,9.500000,8.550000,
323,4.750000,4.275000,
323,18.049999,16.244999,
323,2.850000,2.565000,
323,1.900000,1.710000,
323,15.199999,13.679999,
323,8.550000,7.695000,
323,4.750000,4.275000,
323,12.350001,11.115001,
323,5.700000,5.130000,
323,6.650000,5.985000,
323,9.500000,8.550000,
323,10.450000,9.405000,
323,19.000000,17.100000,
323,15.199999,13.679999,
323,9.500000,8.550000,
323,14.250000,12.825000,
323,2.850000,2.565000,
323,4.750000,4.275000,
323,1.900000,1.710000,
324,8.550000,7.695000,
324,15.199999,13.679999,
324,12.350001,11.115001,
324,9.500000,8.550000,
324,9.500000,8.550000,
324,9.500000,8.550000,
324,8.550000,7.695000,
324,8.550000,7.695000,
324,9.500000,8.550000,
324,8.550000,7.695000,
324,9.500000,8.550000,
324,8.550000,7.695000,
324,18.049999,16.244999,
324,12.350001,11.115001,
324,14.250000,12.825000,
324,6.650000,5.985000,
324,6.650000,5.985000,
324,4.750000,4.275000,
324,8.550000,7.695000,
324,4.750000,4.275000,
324,4.750000,4.275000,
324,6.650000,5.985000,
324,5.700000,5.130000,
324,1.900000,1.710000,
324,5.700000,5.130000,
324,10.450000,9.405000,
324,6.650000,5.985000,
324,6.650000,5.985000,
324,13.300000,11.970000,
324,19.000000,17.100000,
324,8.550000,7.695000,
324,14.250000,12.825000,
324,6.650000,5.985000,
324,12.350001,11.115001,
324,12.350001,11.115001,
324,4.750000,4.275000,
324,8.550000,7.695000,
324,7.600000,6.840000,
324,7.600000,6.840000,
324,5.700000,5.130000,
324,7.600000,6.840000,
324,10.450000,9.405000,
324,8.550000,7.695000,
324,8.550000,7.695000,
325,7.600000,6.840000,
325,1.900000,1.710000,
325,2.850000,2.565000,
325,19.000000,17.100000,
325,6.650000,5.985000,
325,8.550000,7.695000,
325,7.600000,6.840000,
325,5.700000,5.130000,
325,17.100000,15.390000,
325,6.650000,5.985000,
325,8.550000,7.695000,
325,4.750000,4.275000,
325,5.700000,5.130000,
325,4.750000,4.275000,
325,9.500000,8.550000,
325,4.750000,4.275000,
325,5.700000,5.130000,
325,7.600000,6.840000,
325,7.600000,6.840000,
325,18.049999,16.244999,
325,8.550000,7.695000,
325,5.700000,5.130000,
325,6.650000,5.985000,
325,5.700000,5.130000,
325,4.750000,4.275000,
325,12.350001,11.115001,
325,8.550000,7.695000,
325,4.750000,4.275000,
325,18.049999,16.244999,
325,8.550000,7.695000,
325,14.250000,12.825000,
325,5.700000,5.130000,
325,6.650000,5.985000,
325,6.650000,5.985000,
325,2.850000,2.565000,
325,7.600000,6.840000,
325,12.350001,11.115001,
325,5.700000,5.130000,
325,7.600000,6.840000,
325,7.600000,6.840000,
325,3.800000,3.420000,
325,2.850000,2.565000,
326,8.550000,7.695000,
326,6.650000,5.985000,
326,5.700000,5.130000,
326,0.950000,0.855000,
326,13.300000,11.970000,
326,6.650000,5.985000,
326,8.550000,7.695000,
326,2.850000,2.565000,
326,13.300000,11.970000,
326,18.049999,16.244999,
326,2.850000,2.565000,
326,4.750000,4.275000,
326,15.199999,13.679999,
326,12.350001,11.115001,
326,6.650000,5.985000,
326,4.750000,4.275000,
326,14.250000,12.825000,
326,8.550000,7.695000,
326,18.049999,16.244999,
326,7.600000,6.840000,
326,14.250000,12.825000,
326,13.300000,11.970000,
326,7.600000,6.840000,
326,2.850000,2.565000,
326,7.600000,6.840000,
326,5.700000,5.130000,
327,14.250000,12.825000,
327,4.750000,4.275000,
327,0.950000,0.855000,
327,5.700000,5.130000,
327,8.550000,7.695000,
327,15.199999,13.679999,
327,9.500000,8.550000,
327,2.850000,2.565000,
327,6.650000,5.985000,
327,8.550000,7.695000,
327,9.500000,8.550000,
327,9.500000,8.550000,
327,18.049999,16.244999,
327,14.250000,12.825000,
327,6.650000,5.985000,
327,2.850000,2.565000,
327,12.350001,11.115001,
327,5.700000,5.130000,
327,2.850000,2.565000,
327,8.550000,7.695000,
327,14.250000,12.825000,
327,9.500000,8.550000,
327,12.350001,11.115001,
327,18.049999,16.244999,
327,14.250000,12.825000,
327,8.550000,7.695000,
327,7.600000,6.840000,
327,5.700000,5.130000,
327,8.550000,7.695000,
327,7.600000,6.840000,
327,12.350001,11.115001,
327,8.550000,7.695000,
327,12.350001,11.115001,
327,8.550000,7.695000,
327,8.550000,7.695000,
327,12.350001,11.115001,
327,5.700000,5.130000,
327,2.850000,2.565000,
327,2.850000,2.565000,
327,9.500000,8.550000,
327,7.600000,6.840000,
328,12.350001,11.115001,
328,12.350001,11.115001,
328,13.300000,11.970000,
328,3.800000,3.420000,
328,14.250000,12.825000,
328,3.800000,3.420000,
328,4.750000,4.275000,
328,8.550000,7.695000,
328,8.550000,7.695000,
328,6.650000,5.985000,
328,12.350001,11.115001,
328,5.700000,5.130000,
328,5.700000,5.130000,
328,12.350001,11.115001,
328,19.000000,17.100000,
328,5.700000,5.130000,
328,8.550000,7.695000,
328,6.650000,5.985000,
328,10.450000,9.405000,
328,12.350001,11.115001,
328,7.600000,6.840000,
328,4.750000,4.275000,
328,19.000000,17.100000,
328,12.350001,11.115001,
328,5.700000,5.130000,
328,2.850000,2.565000,
328,18.049999,16.244999,
328,5.700000,5.130000,
328,7.600000,6.840000,
328,19.000000,17.100000,
328,2.850000,2.565000,
328,8.550000,7.695000,
328,15.199999,13.679999,
328,13.300000,11.970000,
328,12.350001,11.115001,
328,12.350001,11.115001,
328,6.650000,5.985000,
328,5.700000,5.130000,
328,13.300000,11.970000,
328,8.550000,7.695000,
329,12.350001,11.115001,
329,10.450000,9.405000,
329,15.199999,13.679999,
329,6.650000,5.985000,
329,9.500000,8.550000,
329,5.700000,5.130000,
329,12.350001,11.115001,
329,2.850000,2.565000,
329,12.350001,11.115001,
329,15.199999,13.679999,
329,7.600000,6.840000,
329,8.550000,7.695000,
329,14.250000,12.825000,
329,13.300000,11.970000,
329,6.650000,5.985000,
329,12.350001,11.115001,
329,9.500000,8.550000,
329,9.500000,8.550000,
329,4.750000,4.275000,
329,8.550000,7.695000,
329,4.750000,4.275000,
329,18.049999,16.244999,
329,4.750000,4.275000,
329,7.600000,6.840000,
329,7.600000,6.840000,
329,6.650000,5.985000,
329,8.550000,7.695000,
329,8.550000,7.695000,
329,4.750000,4.275000,
329,17.100000,15.390000,
329,8.550000,7.695000,
329,12.350001,11.115001,
329,17.100000,15.390000,
329,8.550000,7.695000,
329,6.650000,5.985000,
329,14.250000,12.825000,
329,2.850000,2.565000,
329,15.199999,13.679999,
329,8.550000,7.695000,
329,9.500000,8.550000,
329,7.600000,6.840000,
329,5.700000,5.130000,
329,6.650000,5.985000,
329,6.650000,5.985000,
329,5.700000,5.130000,
329,6.650000,5.985000,
329,13.300000,11.970000,
329,1.900000,1.710000,
329,13.300000,11.970000,
329,6.650000,5.985000,
329,4.750000,4.275000,
329,19.000000,17.100000,
329,2.850000,2.565000,
329,2.850000,2.565000,
329,12.350001,11.115001,
329,8.550000,7.695000,
329,12.350001,11.115001,
329,9.500000,8.550000,
330,8.550000,7.695000,
330,3.800000,3.420000,
330,14.250000,12.825000,
330,13.300000,11.970000,
330,3.800000,3.420000,
330,1.900000,1.710000,
330,13.300000,11.970000,
330,8.550000,7.695000,
330,2.850000,2.565000,
330,17.100000,15.390000,
330,7.600000,6.840000,
330,5.700000,5.130000,
330,7.600000,6.840000,
330,5.700000,5.130000,
330,3.800000,3.420000,
330,1.900000,1.710000,
330,9.500000,8.550000,
330,4.750000,4.275000,
330,5.700000,5.130000,
330,5.700000,5.130000,
330,6.650000,5.985000,
330,12.350001,11.115001,
330,14.250000,12.825000,
330,13.300000,11.970000,
330,5.700000,5.130000,
330,8.550000,7.695000,
330,9.500000,8.550000,
330,12.350001,11.115001,
330,6.650000,5.985000,
330,15.199999,13.679999,
330,5.700000,5.130000,
330,5.700000,5.130000,
330,1.900000,1.710000,
330,18.049999,16.244999,
330,4.750000,4.275000,
330,9.500000,8.550000,
330,8.550000,7.695000,
330,9.500000,8.550000,
330,8.550000,7.695000,
330,8.550000,7.695000,
330,15.199999,13.679999,
330,5.700000,5.130000,
330,18.049999,16.244999,
330,14.250000,12.825000,
330,15.199999,13.679999,
330,3.800000,3.420000,
330,9.500000,8.550000,
331,12.350001,11.115001,
331,8.550000,7.695000,
331,8.550000,7.695000,
331,4.750000,4.275000,
331,18.049999,16.244999,
331,5.700000,5.130000,
331,4.750000,4.275000,
331,12.350001,11.115001,
331,8.550000,7.695000,
331,7.600000,6.840000,
331,2.850000,2.565000,
331,7.600000,6.840000,
331,15.199999,13.679999,
331,5.700000,5.130000,
331,6.650000,5.985000,
331,13.300000,11.970000,
331,1.900000,1.710000,
331,14.250000,12.825000,
331,2.850000,2.565000,
331,9.500000,8.550000,
331,9.500000,8.550000,
331,5.700000,5.130000,
331,9.500000,8.550000,
331,13.300000,11.970000,
331,13.300000,11.970000,
331,1.900000,1.710000,
331,6.650000,5.985000,
331,13.300000,11.970000,
331,4.750000,4.275000,
331,19.000000,17.100000,
331,8.550000,7.695000,
331,8.550000,7.695000,
331,12.350001,11.115001,
331,5.700000,5.130000,
331,5.700000,5.130000,
331,2.850000,2.565000,
331,13.300000,11.970000,
331,8.550000,7.695000,
331,7.600000,6.840000,
331,7.600000,6.840000,
331,5.700000,5.130000,
331,2.850000,2.565000,
331,5.700000,5.130000,
331,7.600000,6.840000,
331,4.750000,4.275000,
331,5.700000,5.130000,
331,13.300000,11.970000,
331,17.100000,15.390000,
331,6.650000,5.985000,
331,14.250000,12.825000,
331,2.850000,2.565000,
331,7.600000,6.840000,
331,4.750000,4.275000,
331,9.500000,8.550000,
331,8.550000,7.695000,
331,5.700000,5.130000,
331,4.750000,4.275000,
331,9.500000,8.550000,
331,2.850000,2.565000,
331,13.300000,11.970000,
331,5.700000,5.130000,
331,5.700000,5.130000,
332,9.500000,8.550000,
332,1.900000,1.710000,
332,13.300000,11.970000,
332,10.450000,9.405000,
332,7.600000,6.840000,
332,15.199999,13.679999,
332,14.250000,12.825000,
332,9.500000,8.550000,
332,9.500000,8.550000,
332,5.700000,5.130000,
332,7.600000,6.840000,
332,12.350001,11.115001,
332,4.750000,4.275000,
332,6.650000,5.985000,
332,17.100000,15.390000,
332,5.700000,5.130000,
332,1.900000,1.710000,
332,6.650000,5.985000,
332,5.700000,5.130000,
332,12.350001,11.115001,
332,18.049999,16.244999,
332,18.049999,16.244999,
332,9.500000,8.550000,
332,13.300000,11.970000,
332,4.750000,4.275000,
332,2.850000,2.565000,
332,1.900000,1.710000,
332,4.750000,4.275000,
332,6.650000,5.985000,
332,4.750000,4.275000,
332,8.550000,7.695000,
332,5.700000,5.130000,
332,12.350001,11.115001,
332,2.850000,2.565000,
332,5.700000,5.130000,
332,9.500000,8.550000,
332,5.700000,5.130000,
332,10.450000,9.405000,
332,2.850000,2.565000,
332,7.600000,6.840000,
332,9.500000,8.550000,
332,8.550000,7.695000,
332,5.700000,5.130000,
332,7.600000,6.840000,
332,5.700000,5.130000,
332,12.350001,11.115001,
332,7.600000,6.840000,
332,8.550000,7.695000,
333,8.550000,7.695000,
333,8.550000,7.695000,
333,12.350001,11.115001,
333,10.450000,9.405000,
333,12.350001,11.115001,
333,6.650000,5.985000,
333,9.500000,8.550000,
333,4.750000,4.275000,
333,18.049999,16.244999,
333,5.700000,5.130000,
333,6.650000,5.985000,
333,1.900000,1.710000,
333,12.350001,11.115001,
333,2.850000,2.565000,
333,8.550000,7.695000,
333,9.500000,8.550000,
333,7.600000,6.840000,
333,3.800000,3.420000,
333,8.550000,7.695000,
333,5.700000,5.130000,
333,7.600000,6.840000,
333,18.049999,16.244999,
333,7.600000,6.840000,
333,12.350001,11.115001,
333,7.600000,6.840000,
333,6.650000,5.985000,
333,4.750000,4.275000,
333,4.750000,4.275000,
333,6.650000,5.985000,
333,9.500000,8.550000,
333,1.900000,1.710000,
333,7.600000,6.840000,
333,18.049999,16.244999,
333,13.300000,11.970000,
333,7.600000,6.840000,
333,12.350001,11.115001,
333,1.900000,1.710000,
333,9.500000,8.550000,
333,7.600000,6.840000,
333,4.750000,4.275000,
333,4.750000,4.275000,
333,8.550000,7.695000,
333,1.900000,1.710000,
333,8.550000,7.695000,
333,7.600000,6.840000,
333,2.850000,2.565000,
333,18.049999,16.244999,
333,1.900000,1.710000,
333,5.700000,5.130000,
334,5.700000,5.130000,
334,18.049999,16.244999,
334,8.550000,7.695000,
334,13.300000,11.970000,
334,15.199999,13.679999,
334,18.049999,16.244999,
334,12.350001,11.115001,
334,4.750000,4.275000,
334,7.600000,6.840000,
334,13.300000,11.970000,
334,1.900000,1.710000,
334,9.500000,8.550000,
334,1.900000,1.710000,
334,17.100000,15.390000,
334,6.650000,5.985000,
334,4.750000,4.275000,
334,14.250000,12.825000,
334,17.100000,15.390000,
334,4.750000,4.275000,
334,12.350001,11.115001,
334,5.700000,5.130000,
334,8.550000,7.695000,
334,4.750000,4.275000,
334,9.500000,8.550000,
334,3.800000,3.420000,
334,8.550000,7.695000,
334,7.600000,6.840000,
334,12.350001,11.115001,
334,4.750000,4.275000,
334,8.550000,7.695000,
334,5.700000,5.130000,
334,5.700000,5.130000,
334,12.350001,11.115001,
334,12.350001,11.115001,
334,5.700000,5.130000,
334,8.550000,7.695000,
334,14.250000,12.825000,
334,8.550000,7.695000,
334,4.750000,4.275000,
334,8.550000,7.695000,
334,18.049999,16.244999,
334,2.850000,2.565000,
334,6.650000,5.985000,
334,12.350001,11.115001,
335,7.600000,6.840000,
335,2.850000,2.565000,
335,15.199999,13.679999,
335,1.900000,1.710000,
335,8.550000,7.695000,
335,8.550000,7.695000,
335,9.500000,8.550000,
335,14.250000,12.825000,
335,8.550000,7.695000,
335,9.500000,8.550000,
335,5.700000,5.130000,
335,8.550000,7.695000,
335,8.550000,7.695000,
335,7.600000,6.840000,
335,15.199999,13.679999,
335,14.250000,12.825000,
335,12.350001,11.115001,
335,8.550000,7.695000,
335,7.600000,6.840000,
335,5.700000,5.130000,
335,14.250000,12.825000,
335,7.600000,6.840000,
335,8.550000,7.695000,
335,1.900000,1.710000,
335,7.600000,6.840000,
335,18.049999,16.244999,
335,15.199999,13.679999,
335,14.250000,12.825000,
335,6.650000,5.985000,
335,18.049999,16.244999,
335,14.250000,12.825000,
335,9.500000,8.550000,
335,15.199999,13.679999,
335,9.500000,8.550000,
335,9.500000,8.550000,
335,7.600000,6.840000,
335,8.550000,7.695000,
335,6.650000,5.985000,
336,6.650000,5.985000,
336,8.550000,7.695000,
336,5.700000,5.130000,
336,4.750000,4.275000,
336,5.700000,5.130000,
336,9.500000,8.550000,
336,1.900000,1.710000,
336,8.550000,7.695000,
336,5.700000,5.130000,
336,1.900000,1.710000,
336,5.700000,5.130000,
336,5.700000,5.130000,
336,6.650000,5.985000,
336,13.300000,11.970000,
336,12.350001,11.115001,
336,8.550000,7.695000,
336,5.700000,5.130000,
336,18.049999,16.244999,
336,7.600000,6.840000,
336,8.550000,7.695000,
336,12.350001,11.115001,
336,5.700000,5.130000,
336,8.550000,7.695000,
336,10.450000,9.405000,
336,7.600000,6.840000,
336,12.350001,11.115001,
336,9.500000,8.550000,
336,15.199999,13.679999,
336,18.049999,16.244999,
336,1.900000,1.710000,
336,2.850000,2.565000,
336,1.900000,1.710000,
336,8.550000,7.695000,
336,6.650000,5.985000,
336,9.500000,8.550000,
336,13.300000,11.970000,
336,14.250000,12.825000,
336,7.600000,6.840000,
337,12.350001,11.115001,
337,7.600000,6.840000,
337,2.850000,2.565000,
337,2.850000,2.565000,
337,2.850000,2.565000,
337,12.350001,11.115001,
337,7.600000,6.840000,
337,8.550000,7.695000,
337,5.700000,5.130000,
337,2.850000,2.565000,
337,7.600000,6.840000,
337,7.600000,6.840000,
337,18.049999,16.244999,
337,4.750000,4.275000,
337,8.550000,7.695000,
337,1.900000,1.710000,
337,8.550000,7.695000,
337,14.250000,12.825000,
337,4.750000,4.275000,
337,4.750000,4.275000,
337,2.850000,2.565000,
337,15.199999,13.679999,
337,2.850000,2.565000,
337,8.550000,7.695000,
337,2.850000,2.565000,
337,12.350001,11.115001,
337,5.700000,5.130000,
337,12.350001,11.115001,
337,13.300000,11.970000,
337,12.350001,11.115001,
337,8.550000,7.695000,
337,10.450000,9.405000,
337,8.550000,7.695000,
337,1.900000,1.710000,
337,5.700000,5.130000,
337,4.750000,4.275000,
337,12.350001,11.115001,
337,1.900000,1.710000,
337,2.850000,2.565000,
337,8.550000,7.695000,
337,8.550000,7.695000,
337,2.850000,2.565000,
337,4.750000,4.275000,
337,8.550000,7.695000,
337,1.900000,1.710000,
337,15.199999,13.679999,
337,12.350001,11.115001,
337,1.900000,1.710000,
337,17.100000,15.390000,
337,4.750000,4.275000,
337,8.550000,7.695000,
338,13.300000,11.970000,
338,5.700000,5.130000,
338,8.550000,7.695000,
338,7.600000,6.840000,
338,3.800000,3.420000,
338,4.750000,4.275000,
338,13.300000,11.970000,
338,13.300000,11.970000,
338,12.350001,11.115001,
338,8.550000,7.695000,
338,18.049999,16.244999,
338,9.500000,8.550000,
338,1.900000,1.710000,
338,7.600000,6.840000,
338,15.199999,13.679999,
338,12.350001,11.115001,
338,3.800000,3.420000,
338,4.750000,4.275000,
338,8.550000,7.695000,
338,13.300000,11.970000,
